股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH600250,南京商旅,2026-02-06,张金源,122100,4.85,122100.0,本人,董事、高级管理人员
,驰诚股份,2026-02-05,时学瑞,-20000,22.97,5533600.0,本人,高级管理人员
,秉扬科技,2026-02-05,桑红梅,-71200,11.97,40834880.0,本人,董事
,力王股份,2026-02-05,邹斌庄,-55148,22.61,4798988.0,本人,董事
SZ301300,远翔新材,2026-02-05,邱棠福,-3000,45.66,53000.0,本人,高管
SZ301300,远翔新材,2026-02-05,聂志明,-2000,45.75,51500.0,本人,董秘、董事、高管
SZ301259,艾布鲁,2026-02-05,钟儒波,-218000,29.43,44457100.0,本人,董事
SZ301001,凯淳股份,2026-02-05,徐磊,-10000,35.59,8220000.0,本人,董事、高管
SZ300779,惠城环保,2026-02-05,张新功,8300,101.42,52017700.0,本人,董事
SZ300428,立中集团,2026-02-05,王文红,-30000,22.81,295800.0,本人,高管
SZ300428,立中集团,2026-02-05,李志国,-30000,22.89,295800.0,本人,董秘、高管
SZ300375,鹏翎股份,2026-02-05,王志方,514500,5.61,305123100.0,本人,董事
SZ300304,云意电气,2026-02-05,张晶,30000,12.92,50000.0,本人,董事、高管
SZ300304,云意电气,2026-02-05,付红玲,80000,12.92,5160000.0,本人,董事、高管
SZ003026,中晶科技,2026-02-05,郭兵健,-25700,34.19,2619200.0,本人,董事、高管
SZ003008,开普检测,2026-02-05,李亚萍,-30000,24.16,10317700.0,本人,董事、高管
SZ002910,庄园牧场,2026-02-05,马红富,-553000,11.34,26390500.0,本人,董事
SZ002809,红墙股份,2026-02-05,刘连军,-2116100,14.21,90696200.0,本人,董事、高管
SZ002791,坚朗五金,2026-02-05,白宝萍,-100700,26.51,22696600.0,本人,董事
SZ002624,完美世界,2026-02-05,池宇峰,-393300,17.93,116996800.0,本人,董事
SZ002519,银河电子,2026-02-05,吴建明,-100000,8.12,2649200.0,本人,董事、高管
SZ002519,银河电子,2026-02-05,吴刚,-130000,8.11,434500.0,本人,董事、高管
SZ002455,百川股份,2026-02-05,郑江,-287600,10.78,12999800.0,本人,董事、高管
SZ000404,长虹华意,2026-02-05,肖文艺,55000,7.1,400600.0,本人,董事、高管
SZ000404,长虹华意,2026-02-05,姚辉军,43400,7.1,265500.0,本人,高管
SH688737,中自科技,2026-02-05,陈耀强,-500,27.7,3434500.0,本人,董事
SH688519,南亚新材,2026-02-05,包秀春,-30000,78.46,2547621.0,本人,董事
SH688486,龙迅股份,2026-02-05,苏进,-286,35.27,366004.0,本人,董事、高级管理人员、核心技术人员
SH688338,赛科希德,2026-02-05,梁云波,-40000,31.6,123730.0,,核心技术人员
SH688231,隆达股份,2026-02-05,梁岩,-500,30.98,14119.0,,核心技术人员
SH688190,云路股份,2026-02-05,郭克云,-83400,91.07,17306235.0,本人,董事
SH688012,中微公司,2026-02-05,尹志尧,-52000,349.52,3999506.0,本人,董事、高级管理人员、核心技术人员
SH688012,中微公司,2026-02-05,刘志强,-2714,352.09,2000.0,,核心技术人员
SH605299,舒华体育,2026-02-05,张维建,-787500,12.19,14713467.0,本人,董事
SH603992,松霖科技,2026-02-05,魏凌,-240000,7.81,961000.0,本人,董事、高级管理人员
SH603992,松霖科技,2026-02-05,陈斌,-600000,7.81,1600000.0,本人,董事
SH603992,松霖科技,2026-02-05,曹斌,-240000,7.81,160000.0,本人,董事
SH603992,松霖科技,2026-02-05,吴朝华,-90000,7.81,60000.0,本人,董事
SH600814,杭州解百,2026-02-05,姚兰,-20000,9.54,149700.0,本人,董事
SH600188,兖矿能源,2026-02-05,张传昌,-38000,15.6,224000.0,,
,五新隧装,2026-02-04,龚俊,99211,17.95,885219.0,本人,高级管理人员
,五新隧装,2026-02-04,王薪程,7082665,17.95,7082665.0,本人,董事、高级管理人员
,五新隧装,2026-02-04,杨贞柿,458967,17.95,888475.0,本人,董事
,五新隧装,2026-02-04,张维友,4620708,17.95,4620708.0,本人,董事
,三友科技,2026-02-04,吴用,-1360000,11.89,34513836.0,本人,董事
SZ301607,富特科技,2026-02-04,章纪明,-82500,51.73,925100.0,本人,董事
SZ301042,安联锐视,2026-02-04,徐进,-7600,87.54,2636900.0,本人,董事
SZ301006,迈拓股份,2026-02-04,辉金鹏,-243200,18.47,8356800.0,本人,董事、高管
SZ300751,迈为股份,2026-02-04,王正根,-163200,330.5,45743300.0,本人,董事、高管
SZ300736,百邦科技,2026-02-04,陈进,-93700,18.01,541000.0,本人,董事
SZ300681,英搏尔,2026-02-04,姜桂宾,-6119200,20.06,66264400.0,本人,董事
SZ300605,恒锋信息,2026-02-04,罗文文,-67000,15.92,201000.0,本人,董事
SZ300540,蜀道装备,2026-02-04,崔治祥,-920000,22.11,2803100.0,本人,高管
SZ300512,中亚股份,2026-02-04,吉永林,-3000,10.32,53200.0,本人,董事、高管
SZ300403,汉宇集团,2026-02-04,石华山,-911600,12.38,196979600.0,本人,董事、高管
SZ300375,鹏翎股份,2026-02-04,王志方,532500,5.63,304608600.0,本人,董事
SZ003008,开普检测,2026-02-04,李亚萍,-52200,24.19,10347700.0,本人,董事、高管
SZ002910,庄园牧场,2026-02-04,马红富,-920000,11.22,26943500.0,本人,董事
SZ002877,智能自控,2026-02-04,吴畏,-39000,9.47,17792100.0,本人,董事
SZ002846,英联股份,2026-02-04,翁伟武,-1621400,15.64,159258100.0,本人,董事
SZ002791,坚朗五金,2026-02-04,白宝萍,-500000,25.25,22797300.0,本人,董事
SZ002455,百川股份,2026-02-04,郑江,-2210800,10.43,13287400.0,本人,董事、高管
SZ001277,速达股份,2026-02-04,谢立智,-20000,41.24,387500.0,本人,董秘、高管
SH688737,中自科技,2026-02-04,陈耀强,-4000,28.58,3435000.0,本人,董事
SH688338,赛科希德,2026-02-04,李刚,-20000,31.54,60219.0,,核心技术人员
SH688300,联瑞新材,2026-02-04,刘述峰,100000,61.0,100000.0,,
SH688085,三友医疗,2026-02-04,刘明岩,-2140000,17.85,28201922.0,本人,董事、核心技术人员
SH688012,中微公司,2026-02-04,尹志尧,-22000,350.86,4051506.0,本人,董事、高级管理人员、核心技术人员
SH688002,睿创微纳,2026-02-04,陈文礼,25000,19.31,2930000.0,本人,董事、高级管理人员
SH605338,巴比食品,2026-02-04,李俊,10000,28.6,102700.0,本人,董事、高级管理人员
SH605298,必得科技,2026-02-04,夏帮华,-5400,41.0,92100.0,本人,董事
SH605006,山东玻纤,2026-02-04,郭照恒,-3920,8.68,800000.0,,
SH603421,鼎信通讯,2026-02-04,范建华,-200,7.88,19282129.0,本人,董事
SH603175,超颖电子,2026-02-04,黄铭宏,6800,68.6,6800.0,本人,董事
SH603151,邦基科技,2026-02-04,罗晓,10000,12.45,30000.0,本人,高级管理人员
SH603098,森特股份,2026-02-04,刘爱森,50000,15.86,137185056.0,本人,董事
SH600814,杭州解百,2026-02-04,姚兰,-20000,8.91,169700.0,本人,董事
,秉扬科技,2026-02-03,桑红梅,-176600,11.62,40906080.0,本人,董事
,秉扬科技,2026-02-03,李汝成,-3000,12.0,37500.0,本人,高级管理人员
SZ301607,富特科技,2026-02-03,张尧,-60000,49.1,879300.0,本人,高管
SZ301259,艾布鲁,2026-02-03,钟儒波,-170000,30.78,44675100.0,本人,董事
SZ301042,安联锐视,2026-02-03,徐进,-2000,87.0,2644500.0,本人,董事
SZ300906,日月明,2026-02-03,潘丽芳,-9100,35.56,219200.0,本人,董事、高管
SZ300751,迈为股份,2026-02-03,王正根,-480000,335.03,45906500.0,本人,董事、高管
SZ300751,迈为股份,2026-02-03,周剑,-592900,335.97,59828700.0,本人,董事
SZ300657,弘信电子,2026-02-03,陈素真,-80000,31.53,489900.0,本人,董事、高管
SZ300605,恒锋信息,2026-02-03,陈朝学,-16800,16.2,579300.0,本人,高管
SZ300428,立中集团,2026-02-03,王文红,-28600,23.24,325800.0,本人,高管
SZ300428,立中集团,2026-02-03,李志国,-28600,23.3,325800.0,本人,董秘、高管
SZ300375,鹏翎股份,2026-02-03,王志方,180600,5.59,304076100.0,本人,董事
SZ300342,天银机电,2026-02-03,赵云文,-5000,56.72,4924500.0,本人,董事、高管
SZ300304,云意电气,2026-02-03,付红玲,30000,12.41,5080000.0,本人,董事、高管
SZ300120,经纬辉开,2026-02-03,陈建波,-1400000,8.52,57977400.0,本人,董事、高管
SZ003030,祖名股份,2026-02-03,蔡祖明,-78000,21.42,26302000.0,本人,董事
SZ003030,祖名股份,2026-02-03,蔡祖明,-1105000,19.2,26302000.0,本人,董事
SZ002942,新农股份,2026-02-03,张坚荣,-113000,21.16,1843700.0,本人,董事、高管
SZ002910,庄园牧场,2026-02-03,马红富,-1010000,11.13,27863500.0,本人,董事
SZ002877,智能自控,2026-02-03,吴畏,-23400,9.32,17831100.0,本人,董事
SZ002785,万里石,2026-02-03,邹鹏,-280000,38.15,11373800.0,本人,董事、高管
SZ002785,万里石,2026-02-03,邹鹏,-202400,43.32,11373800.0,本人,董事、高管
SZ002624,完美世界,2026-02-03,池宇峰,-860000,18.55,117390100.0,本人,董事
SZ002624,完美世界,2026-02-03,池宇峰,-1579700,18.46,117390100.0,本人,董事
SZ002167,东方锆业,2026-02-03,甘学贤,-30000,13.0,1180000.0,本人,董事、高管
SZ002126,银轮股份,2026-02-03,吴勇玮,200,36.04,200.0,本人,高管
SZ000426,兴业银锡,2026-02-03,孙凯,40000,49.83,240000.0,本人,董秘、董事、高管
SZ000036,华联控股,2026-02-03,苏秦,-10000,5.96,590000.0,本人,高管
SH688737,中自科技,2026-02-03,陈耀强,-7000,27.78,3439000.0,本人,董事
SH688720,艾森股份,2026-02-03,向文胜,150000,56.56,150000.0,本人,董事
SH688590,新致软件,2026-02-03,王浩,-3600,18.29,0.0,,核心技术人员
SH688519,南亚新材,2026-02-03,包秀春,-10000,81.0,2577621.0,本人,董事
SH688367,工大高科,2026-02-03,张汉龙,-125000,36.72,375650.0,本人,董事
SH688312,燕麦科技,2026-02-03,王虹,-60000,40.83,0.0,,核心技术人员
SH688283,坤恒顺维,2026-02-03,王川,-20000,51.33,315861.0,本人,董事、核心技术人员
SH688283,坤恒顺维,2026-02-03,李文军,-200000,50.86,1778024.0,本人,董事、核心技术人员、高级管理人员
SH688190,云路股份,2026-02-03,郭克云,-8000,100.09,17389635.0,本人,董事
SH688113,联测科技,2026-02-03,李辉,-15119,43.88,4435605.0,本人,董事
SH688012,中微公司,2026-02-03,尹志尧,-32000,345.11,4073506.0,本人,董事、高级管理人员、核心技术人员
SH605222,起帆电缆,2026-02-03,周供华,-447000,18.51,79815200.0,本人,董事、高级管理人员
SH603098,森特股份,2026-02-03,刘爱森,25000,15.49,137135056.0,本人,董事
SH601686,友发集团,2026-02-03,郭锐,59472,4.47,290232.0,本人,高级管理人员
,连城数控,2026-02-02,高树良,800,59.4,40800.0,本人,董事、高级管理人员
SZ301042,安联锐视,2026-02-02,徐进,-22000,87.31,2646500.0,本人,董事
SZ300906,日月明,2026-02-02,潘丽芳,-14000,35.07,228300.0,本人,董事、高管
SZ300751,迈为股份,2026-02-02,王正根,-454000,309.75,46386500.0,本人,董事、高管
SZ300751,迈为股份,2026-02-02,周剑,-378300,309.47,60421600.0,本人,董事
SZ300736,百邦科技,2026-02-02,陈进,-86600,18.0,634800.0,本人,董事
SZ300657,弘信电子,2026-02-02,陈素真,-100,31.4,569900.0,本人,董事、高管
SZ300564,筑博设计,2026-02-02,马镇炎,-201700,15.9,1791000.0,本人,高管
SZ300342,天银机电,2026-02-02,赵云文,-45000,56.62,4929500.0,本人,董事、高管
SZ300304,云意电气,2026-02-02,张晶,10000,12.58,20000.0,本人,董事、高管
SZ300304,云意电气,2026-02-02,付红玲,100000,12.49,5050000.0,本人,董事、高管
SZ300190,维尔利,2026-02-02,李遥,68400,4.45,422800.0,本人,董事、高管
SZ300040,九洲集团,2026-02-02,赵晓红,-2400000,6.86,70000000.0,本人,董事、高管
SZ300040,九洲集团,2026-02-02,赵晓红,-1016000,6.76,70000000.0,本人,董事、高管
SZ003030,祖名股份,2026-02-02,蔡祖明,-80000,21.56,27485000.0,本人,董事
SZ002973,侨银股份,2026-02-02,郭倍华,-890000,12.76,111535000.0,本人,董事
SZ002942,新农股份,2026-02-02,张坚荣,-37000,21.5,1956700.0,本人,董事、高管
SZ002923,润都股份,2026-02-02,由春燕,-17000,15.72,359500.0,本人,董事、高管
SZ002910,庄园牧场,2026-02-02,马红富,-457500,10.93,28873500.0,本人,董事
SZ002785,万里石,2026-02-02,邹鹏,-50000,42.3,11856200.0,本人,董事、高管
SZ002407,多氟多,2026-02-02,李凌云,-248200,29.29,7899400.0,本人,董事
SZ000036,华联控股,2026-02-02,苏秦,-10000,5.9,600000.0,本人,高管
SH688737,中自科技,2026-02-02,陈耀强,-4000,28.98,3446000.0,本人,董事
SH688609,九联科技,2026-02-02,詹启军,-8979771,7.69,52365669.0,本人,董事
SH688609,九联科技,2026-02-02,林榕,-6020229,7.69,35107051.0,本人,董事
SH688519,南亚新材,2026-02-02,郑晓远,-10000,82.0,2233910.0,本人,董事
SH688519,南亚新材,2026-02-02,包秀春,-10000,78.95,2587621.0,本人,董事
SH688516,奥特维,2026-02-02,朱友为,-2500,100.0,13827.0,,核心技术人员
SH688379,华光新材,2026-02-02,陈融,-830,50.16,46170.0,,核心技术人员
SH688355,明志科技,2026-02-02,顾海兵,-20000,20.5,69168.0,,核心技术人员
SH688312,燕麦科技,2026-02-02,王虹,-10000,40.11,60000.0,,核心技术人员
SH688200,华峰测控,2026-02-02,黄颖,-2800,282.88,8719.0,本人,高级管理人员
SH688190,云路股份,2026-02-02,郭克云,-1200,100.02,17397635.0,本人,董事
SH688079,美迪凯,2026-02-02,华朝花,40000,7.37,140000.0,本人,高级管理人员
SH688012,中微公司,2026-02-02,尹志尧,-36234,338.3,4105506.0,本人,董事、高级管理人员、核心技术人员
SH605168,三人行,2026-02-02,钱俊冬,-6410892,26.76,19232676.0,本人,董事、高级管理人员
SH605168,三人行,2026-02-02,崔蕾,-2541682,26.76,7625047.0,本人,董事
SH603848,好太太,2026-02-02,肖娟,-127500,19.55,382500.0,本人,高级管理人员
SH603836,海程邦达,2026-02-02,王希平,-500,14.37,5952100.0,本人,董事
SH603098,森特股份,2026-02-02,刘爱森,130000,15.57,137110056.0,本人,董事
SH600629,华建集团,2026-02-02,过震文,-14600,19.23,531127.0,本人,高级管理人员
SH600629,华建集团,2026-02-02,疏正宏,-20000,19.25,569280.0,本人,高级管理人员
,鑫汇科,2026-01-30,邓宏华,-5291,23.73,15876.0,本人,高级管理人员
,力王股份,2026-01-30,李维海,-4000,23.01,27443000.0,本人,董事
SZ301300,远翔新材,2026-01-30,聂志明,-4000,45.47,53500.0,本人,董秘、董事、高管
SZ301163,宏德股份,2026-01-30,杨金德,-10800,30.32,35048400.0,本人,董事
SZ301149,隆华新材,2026-01-30,徐伟,-46100,12.76,138400.0,本人,董秘、高管
SZ300910,瑞丰新材,2026-01-30,范金凤,-5000,59.93,88500.0,本人,高管
SZ300779,惠城环保,2026-01-30,张新功,15000,97.86,52009400.0,本人,董事
SZ300761,立华股份,2026-01-30,程立力,-881700,16.15,253948400.0,本人,董事、高管
SZ300751,迈为股份,2026-01-30,王正根,-474000,312.8,46840500.0,本人,董事、高管
SZ300751,迈为股份,2026-01-30,周剑,-593100,308.99,60799900.0,本人,董事
SZ300661,圣邦股份,2026-01-30,林林,43700,76.43,23661400.0,本人,董事
SZ300304,云意电气,2026-01-30,张晶,10000,12.57,10000.0,本人,董事、高管
SZ300304,云意电气,2026-01-30,付红玲,30000,12.81,4950000.0,本人,董事、高管
SZ002992,宝明科技,2026-01-30,赵之光,-29500,54.0,88500.0,本人,董事、高管
SZ002973,侨银股份,2026-01-30,郭倍华,-790000,12.7,112425000.0,本人,董事
SZ002942,新农股份,2026-01-30,王湛钦,-8000,22.16,2536000.0,本人,董事、高管
SZ002942,新农股份,2026-01-30,张坚荣,-122000,21.94,1993700.0,本人,董事、高管
SZ002923,润都股份,2026-01-30,由春燕,-10000,14.5,376500.0,本人,董事、高管
SZ002791,坚朗五金,2026-01-30,白宝萍,-460000,24.16,23297300.0,本人,董事
SZ002407,多氟多,2026-01-30,李凌云,-260000,28.7,8147600.0,本人,董事
SZ002009,天奇股份,2026-01-30,沈保卫,-24300,28.3,410600.0,本人,董事
SZ000596,古井贡酒,2026-01-30,穆华,1000,132.6,1000.0,,
SZ000510,新金路,2026-01-30,成景豪,-30000,17.31,129400.0,本人,董事、高管
SH688700,东威科技,2026-01-30,江泽军,-100000,41.73,4080912.0,,核心技术人员
SH688590,新致软件,2026-01-30,王浩,3600,19.08,3600.0,,核心技术人员
SH688519,南亚新材,2026-01-30,郑晓远,-20000,82.44,2243910.0,本人,董事
SH688319,欧林生物,2026-01-30,陈克平,12000,24.1,102000.0,,核心技术人员
SH688167,炬光科技,2026-01-30,刘兴胜,-90840,227.28,11753376.0,本人,董事、高级管理人员、核心技术人员
SH688012,中微公司,2026-01-30,尹志尧,-17696,350.1,4141740.0,本人,董事、高级管理人员、核心技术人员
SH605299,舒华体育,2026-01-30,张维建,-1258600,11.25,15500967.0,本人,董事
SH603848,好太太,2026-01-30,周亮,-47100,19.3,141330.0,本人,董事
SH603836,海程邦达,2026-01-30,王希平,-470000,14.23,5952600.0,本人,董事
SH603117,万林物流,2026-01-30,郝剑斌,5183900,4.35,16403440.0,本人,董事、高级管理人员
SH603098,森特股份,2026-01-30,刘爱森,51900,15.45,136980056.0,本人,董事
SH600733,北汽蓝谷,2026-01-30,庞新福,33400,8.06,87500.0,本人,高级管理人员
,中寰股份,2026-01-29,陈亮,-202983,11.92,3481460.0,本人,董事、高级管理人员
SZ301300,远翔新材,2026-01-29,邱棠福,-3000,46.5,56000.0,本人,高管
SZ301300,远翔新材,2026-01-29,WANG CHENGRI,-3000,46.6,60000.0,本人,董事、高管
SZ301129,瑞纳智能,2026-01-29,董君永,-10000,26.6,3950000.0,本人,董事、高管
SZ301129,瑞纳智能,2026-01-29,王兆杰,-10000,26.53,5930000.0,本人,董事、高管
SZ301086,鸿富瀚,2026-01-29,张定武,-459800,132.76,52784100.0,本人,董事、高管
SZ301086,鸿富瀚,2026-01-29,张定武,-135000,112.3,52784100.0,本人,董事、高管
SZ300761,立华股份,2026-01-29,程立力,-1800000,15.88,254830100.0,本人,董事、高管
SZ300751,迈为股份,2026-01-29,王正根,-411500,339.94,47314600.0,本人,董事、高管
SZ300751,迈为股份,2026-01-29,周剑,-418600,331.95,61393000.0,本人,董事
SZ300548,长芯博创,2026-01-29,周蓉蓉,-4000,154.12,42200.0,本人,高管
SZ300468,四方精创,2026-01-29,陈荣发,-200000,32.69,629200.0,本人,董事、高管
SZ300298,三诺生物,2026-01-29,李心一,571800,17.8,1387600.0,本人,董事、高管
SZ002973,侨银股份,2026-01-29,郭倍华,-360000,12.54,113215000.0,本人,董事
SZ002942,新农股份,2026-01-29,张坚荣,-10000,21.88,2115700.0,本人,董事、高管
SZ002877,智能自控,2026-01-29,吴畏,-16600,9.45,17854500.0,本人,董事
SZ002833,弘亚数控,2026-01-29,李茂洪,241800,18.18,165706000.0,本人,董事、高管
SZ002803,吉宏股份,2026-01-29,庄浩,-640000,17.73,66503000.0,本人,董事、高管
SZ002407,多氟多,2026-01-29,李凌云,-125000,28.84,8407600.0,本人,董事
SZ002115,三维通信,2026-01-29,李越伦,-650000,15.83,77612700.0,本人,董事、高管
SZ002017,东信和平,2026-01-29,陈宗潮,-1000,24.3,148700.0,本人,董秘、董事、高管
SZ001376,百通能源,2026-01-29,刘木良,-10000,24.52,975000.0,本人,高管
SZ000510,新金路,2026-01-29,成景豪,-13100,17.0,159400.0,本人,董事、高管
SZ000510,新金路,2026-01-29,彭朗,-30000,17.56,348300.0,本人,董事、高管
SZ000510,新金路,2026-01-29,吴洋,-40500,16.67,121700.0,本人,董事、高管
SZ000510,新金路,2026-01-29,刘祥彬,-72200,17.69,216700.0,本人,董事、高管
SH688533,上声电子,2026-01-29,马登永,72000,17.73,311988.0,,核心技术人员
SH688533,上声电子,2026-01-29,顾敏莉,92000,17.73,2240508.0,本人,高级管理人员
